143:	8.371533595974E-16
144:	8.296058372233E-16
145:	8.218423520813E-16
146:	8.138356825620E-16
147:	8.078894273546E-16
148:	8.022456364469E-16
149:	7.984392055240E-16
150:	7.955614935448E-16
151:	7.947693437793E-16
152:	7.947394045156E-16
153:	7.949665327966E-16
154:	7.930891320401E-16
155:	7.893336136767E-16
156:	7.825162068881E-16
157:	7.770573953238E-16
158:	7.708998086819E-16
159:	7.650337022443E-16
160:	7.600538106504E-16
161:	7.555059501069E-16
162:	7.531132965856E-16
163:	7.520219654619E-16
164:	7.524243768746E-16
165:	7.526492596376E-16
166:	7.513383355221E-16
167:	7.471550190263E-16
168:	7.428892037657E-16
169:	7.392059902585E-16
170:	7.399498286719E-16
171:	7.421639847741E-16
172:	7.473742262006E-16
173:	7.535585500419E-16
174:	7.586183792021E-16
175:	7.633079406039E-16
176:	7.680470691679E-16
177:	7.743301840654E-16
178:	7.803965886794E-16
179:	7.878933023731E-16
180:	7.945438274623E-16
181:	8.027079860158E-16
182:	8.105381668679E-16
183:	8.179889446423E-16
184:	8.228934804843E-16
185:	8.291056263880E-16
186:	8.356800437387E-16
187:	8.440325233036E-16
188:	8.539995916064E-16
189:	8.637931419187E-16
190:	8.730882292117E-16
191:	8.815303531528E-16
192:	8.887105296088E-16
193:	8.945346886885E-16
194:	9.003888384133E-16
195:	9.056432834193E-16
196:	9.127975030396E-16
197:	9.204151756505E-16
198:	9.274395054148E-16
199:	9.347084046828E-16
200:	9.411545148669E-16
201:	9.470614360137E-16
202:	9.519844779121E-16
203:	9.559015585222E-16
204:	9.594566872624E-16
205:	9.626022507108E-16
206:	9.655263908077E-16
207:	9.689260492113E-16
208:	9.723060260629E-16
209:	9.740234418707E-16
210:	9.738384947955E-16
211:	9.724688461208E-16
212:	9.722358723685E-16
213:	9.707104007606E-16
214:	9.702534103321E-16
215:	9.699329117667E-16
216:	9.694086773459E-16
217:	9.692090239231E-16
218:	9.679351049007E-16
219:	9.663799278887E-16
220:	9.648780175936E-16
221:	9.649984157549E-16
222:	9.645313018131E-16
223:	9.651288937745E-16
224:	9.658275592442E-16
225:	9.662961380655E-16
226:	9.684747122432E-16
227:	9.707595116895E-16
228:	9.721807734973E-16
229:	9.715320562522E-16
230:	9.683122282389E-16
231:	9.636983175624E-16
232:	9.568176831136E-16
233:	9.500035507595E-16
234:	9.407662945528E-16
235:	9.324947464613E-16
236:	9.243528058936E-16
237:	9.167028662342E-16
238:	9.102638660291E-16
239:	9.052777279182E-16
240:	9.020722208528E-16
241:	8.978574547728E-16
242:	8.931132749852E-16
243:	8.869259848605E-16
244:	8.804395991007E-16
245:	8.747320309691E-16
246:	8.664475752002E-16
247:	8.570778240223E-16
248:	8.466085870771E-16
249:	8.357789840258E-16
250:	8.247024606511E-16
251:	8.162087592709E-16
252:	8.089777953088E-16
253:	8.019956145246E-16
254:	7.944018999768E-16
255:	7.876300980008E-16
256:	7.809269046178E-16
257:	7.743447490282E-16
258:	7.705347391006E-16
259:	7.674038046314E-16
260:	7.627985231739E-16
261:	7.583713895245E-16
262:	7.518041329653E-16
263:	7.433305628028E-16
264:	7.322198806168E-16
265:	7.216531149468E-16
266:	7.114335617274E-16
267:	7.036515560069E-16
268:	6.967139705895E-16
269:	6.933443279995E-16
270:	6.912857634672E-16
271:	6.896923354142E-16
272:	6.891180896233E-16
273:	6.885328602463E-16
274:	6.873325185928E-16
275:	6.848265159653E-16
276:	6.817040724165E-16
277:	6.795175254543E-16
278:	6.812508263016E-16
279:	6.867918931008E-16
280:	6.930631258901E-16
281:	6.979943687719E-16
282:	6.989494134555E-16
283:	6.966353315964E-16
284:	6.908506622829E-16
285:	6.820687021526E-16
286:	6.752471839850E-16
287:	6.733567431164E-16
288:	6.760802629409E-16
289:	6.824902426616E-16
290:	6.891144713041E-16
291:	6.973947861663E-16
292:	7.043649315969E-16
293:	7.136297039685E-16
294:	7.234036212186E-16
295:	7.329034608359E-16
296:	7.435562495705E-16
297:	7.527461043422E-16
298:	7.604368332535E-16
299:	7.688932928077E-16
300:	7.779041126238E-16
301:	7.871211456302E-16
302:	7.957442095139E-16
303:	8.006287634781E-16
304:	8.037682678775E-16
305:	8.074232324741E-16
306:	8.131530329847E-16
307:	8.196513532458E-16
308:	8.265032360919E-16
309:	8.331527650390E-16
310:	8.389224400945E-16
311:	8.454810663587E-16
312:	8.528271348302E-16
313:	8.609077887972E-16
314:	8.694910639395E-16
315:	8.781991102417E-16
316:	8.886376361173E-16
317:	8.987393534645E-16
318:	9.078909822605E-16
319:	9.189213013665E-16
320:	9.293512223229E-16
321:	9.396176759759E-16
322:	9.492889680256E-16
323:	9.573255302208E-16
324:	9.649260125777E-16
325:	9.736357546396E-16
326:	9.822626247393E-16
327:	9.899560241208E-16
328:	9.951644839197E-16
329:	9.984299768306E-16
330:	9.997748176104E-16
331:	1.000123250431E-15
332:	1.000673214965E-15
333:	9.997548091301E-16
334:	9.983841140676E-16
335:	9.964446856794E-16
336:	9.927658081559E-16
337:	9.878431937870E-16
338:	9.843607534522E-16
339:	9.829720806214E-16
340:	9.843371829194E-16
341:	9.877048294592E-16
342:	9.927502935621E-16
343:	9.978823278436E-16
344:	1.002588299040E-15
345:	1.006811580863E-15
346:	1.008177993041E-15
347:	1.008644625431E-15
348:	1.008546081029E-15
349:	1.006866352863E-15
350:	1.003769750587E-15
351:	9.987872972729E-16
352:	9.897026336349E-16
353:	9.786381397515E-16
354:	9.665645380382E-16
355:	9.561128361566E-16
356:	9.458882738394E-16
357:	9.361637831814E-16
358:	9.264221433086E-16
359:	9.176434704425E-16
360:	9.068527294736E-16
361:	8.938318041166E-16
362:	8.808058657948E-16
363:	8.669442444693E-16
364:	8.563710600356E-16
365:	8.477579278089E-16
366:	8.408706174689E-16
367:	8.347430267951E-16
368:	8.287666059291E-16
369:	8.242534067622E-16
370:	8.195676444184E-16
371:	8.153843941558E-16
372:	8.114739426899E-16
373:	8.082071276703E-16
374:	8.036611168420E-16
375:	7.993384775705E-16
376:	7.947747141933E-16
377:	7.887621402375E-16
378:	7.823477899724E-16
379:	7.760155554518E-16
380:	7.706001054715E-16
381:	7.648095428133E-16
382:	7.577600956860E-16
383:	7.526593341836E-16
384:	7.473041884325E-16
385:	7.436804822798E-16
386:	7.412218382763E-16
387:	7.417004712088E-16
388:	7.457909695292E-16
389:	7.525742556842E-16
390:	7.597868038222E-16
391:	7.678116271380E-16
392:	7.761755639775E-16
393:	7.846919150321E-16
394:	7.931416515289E-16
395:	8.019476864505E-16
396:	8.101525858674E-16
397:	8.194673426765E-16
398:	8.248626293414E-16
399:	8.296182075977E-16
400:	8.316874781243E-16
401:	8.359557108059E-16
402:	8.391718465989E-16
403:	8.452680646020E-16
404:	8.522261401672E-16
405:	8.598406901036E-16
406:	8.686581772045E-16
407:	8.762896616554E-16
408:	8.845595277607E-16
409:	8.948582161213E-16
410:	9.065355640086E-16
411:	9.190094800820E-16
412:	9.287504545326E-16
413:	9.371998492208E-16
414:	9.458219478522E-16
415:	9.520666541139E-16
416:	9.580036644954E-16
417:	9.631810816818E-16
418:	9.689053456201E-16
419:	9.743092733273E-16
420:	9.785134228339E-16
421:	9.847864176296E-16
422:	9.906905705433E-16
423:	9.947790346582E-16
424:	9.973074021296E-16
425:	1.000405427481E-15
426:	1.002288469178E-15
427:	1.004446403265E-15
428:	1.004018378836E-15
429:	1.002675307673E-15
430:	9.983066432936E-16
431:	9.942936265254E-16
432:	9.904878932721E-16
433:	9.874258232013E-16
434:	9.845880192358E-16
435:	9.829416335909E-16
436:	9.812332163163E-16
437:	9.786732847414E-16
438:	9.767641750976E-16
439:	9.737529134981E-16
440:	9.714388257772E-16
441:	9.692925234074E-16
442:	9.669948897341E-16
443:	9.649380780879E-16
444:	9.624911911102E-16
445:	9.598985981829E-16
446:	9.566590655618E-16
447:	9.523546980005E-16
448:	9.468249403595E-16
449:	9.389052751695E-16
450:	9.310219161935E-16
451:	9.230204140901E-16
452:	9.158772490241E-16
453:	9.083943798968E-16
454:	9.026146997283E-16
455:	8.973249462039E-16
456:	8.915964605447E-16
457:	8.879458489214E-16
458:	8.843251163056E-16
459:	8.792947704476E-16
460:	8.760153879448E-16
461:	8.731339923970E-16
462:	8.692683764935E-16
463:	8.649045579943E-16
464:	8.605859136062E-16
465:	8.561391592058E-16
466:	8.511944164149E-16
467:	8.457430430057E-16
468:	8.360543994444E-16
469:	8.244328812237E-16
470:	8.129401854757E-16
471:	8.034577531826E-16
472:	7.955900628329E-16
473:	7.893514973525E-16
474:	7.842789862081E-16
475:	7.781215386402E-16
476:	7.699761491912E-16
477:	7.598328571085E-16
478:	7.520995134094E-16
479:	7.454174473483E-16
480:	7.413079333706E-16
481:	7.375882343985E-16
482:	7.337165835370E-16
483:	7.287622993355E-16
484:	7.242969619756E-16
485:	7.192315958997E-16
486:	7.162341643059E-16
487:	7.150947124880E-16
488:	7.154973746436E-16
489:	7.150188759986E-16
490:	7.134206792408E-16
491:	7.115185651691E-16
492:	7.087467505315E-16
493:	7.057199872331E-16
494:	7.021823526343E-16
495:	6.991373998969E-16
496:	6.975487070981E-16
497:	6.951211370659E-16
498:	6.929253594253E-16
499:	6.915970177555E-16
500:	6.908909079884E-16
501:	6.920742714530E-16
502:	6.942704670324E-16
503:	6.967369483458E-16
504:	7.004327392893E-16
505:	7.049578576280E-16
506:	7.104048763882E-16
507:	7.165967133702E-16
508:	7.239909145754E-16
509:	7.312506276985E-16
510:	7.393501294620E-16
511:	7.482329420690E-16
512:	7.559018821986E-16
513:	7.616753511449E-16
514:	7.672833990626E-16
515:	7.725692953540E-16
516:	7.795068489094E-16
517:	7.882737959341E-16
518:	7.964942434005E-16
519:	8.049230820059E-16
520:	8.114074860862E-16
521:	8.160433862539E-16
522:	8.200570369308E-16
523:	8.232341566067E-16
524:	8.279558530890E-16
525:	8.340336721617E-16
526:	8.410090335885E-16
527:	8.476472323543E-16
528:	8.551816383324E-16
529:	8.625048985241E-16
530:	8.701909035716E-16
531:	8.774463991717E-16
532:	8.814367742277E-16
533:	8.840737096296E-16
534:	8.863043363094E-16
535:	8.894182824841E-16
536:	8.944238729945E-16
537:	9.005181409792E-16
538:	9.099046968837E-16
539:	9.201790259638E-16
540:	9.297620988353E-16
541:	9.397172715135E-16
542:	9.473294197422E-16
543:	9.548332658451E-16
544:	9.582819872561E-16
545:	9.598940836424E-16
546:	9.606696667824E-16
547:	9.605373513211E-16
548:	9.603464950200E-16
549:	9.582290248131E-16
550:	9.569897211668E-16
551:	9.581515609817E-16
552:	9.620807819865E-16
553:	9.673960979844E-16
554:	9.717034175983E-16
555:	9.727985348954E-16
556:	9.732175241323E-16
557:	9.717049917420E-16
558:	9.702806907342E-16
559:	9.685223853421E-16
560:	9.679474422788E-16
561:	9.683524239797E-16
562:	9.709467319963E-16
563:	9.719445823898E-16
564:	9.712368394082E-16
565:	9.676919005014E-16
566:	9.623656142521E-16
567:	9.573392585928E-16
568:	9.511844791444E-16
569:	9.445414558070E-16
570:	9.358438993386E-16
571:	9.274974835397E-16
572:	9.182048796909E-16
573:	9.118477556433E-16
574:	9.049346637368E-16
575:	8.983735678712E-16
576:	8.893867363222E-16
577:	8.821375880670E-16
578:	8.753670222391E-16
579:	8.704607847578E-16
580:	8.675406981911E-16
581:	8.657458366835E-16
582:	8.625224063737E-16
583:	8.601018241012E-16
584:	8.572220492705E-16
585:	8.553993825743E-16
586:	8.526001072284E-16
587:	8.485669702120E-16
588:	8.439230996409E-16
589:	8.402925230956E-16
590:	8.359446848673E-16
591:	8.303332730186E-16
592:	8.215900863027E-16
593:	8.120003645173E-16
594:	8.018144052037E-16
595:	7.932773410166E-16
596:	7.862757958119E-16
597:	7.816495432626E-16
598:	7.771241458499E-16
599:	7.719142514066E-16
600:	7.672210169223E-16
601:	7.612414550962E-16
602:	7.560071221555E-16
603:	7.505898583266E-16
604:	7.448664900036E-16
605:	7.419557931588E-16
606:	7.405761892620E-16
607:	7.410699279427E-16
608:	7.444833219721E-16
609:	7.484620325858E-16
610:	7.526031732496E-16
611:	7.596137358398E-16
612:	7.693967936019E-16
613:	7.780807290223E-16
614:	7.872474242726E-16
615:	7.969654947884E-16
616:	8.053252398659E-16
617:	8.107863482725E-16
618:	8.146524830655E-16
619:	8.160637034475E-16
620:	8.163386033803E-16
621:	8.178336625880E-16
622:	8.198479949917E-16
623:	8.226689235451E-16
624:	8.250286307611E-16
625:	8.304128101485E-16
626:	8.391288202572E-16
627:	8.481037136527E-16
628:	8.586761574956E-16
629:	8.706214318562E-16
630:	8.822269816813E-16
631:	8.938040818639E-16
632:	9.044839920844E-16
633:	9.148210127689E-16
634:	9.247504983454E-16
635:	9.350731719327E-16
636:	9.451850858164E-16
637:	9.527836611949E-16
638:	9.611054484658E-16
639:	9.673796389412E-16
640:	9.719307124631E-16
641:	9.738164531515E-16
642:	9.761762070482E-16
643:	9.797411742914E-16
644:	9.820810264871E-16
645:	9.841755307680E-16
646:	9.858325370398E-16
647:	9.877735222923E-16
648:	9.903543461599E-16
649:	9.920834562307E-16
650:	9.935483432827E-16
651:	9.921738557958E-16
652:	9.894651070941E-16
653:	9.856904099966E-16
654:	9.843421666424E-16
655:	9.838930315410E-16
656:	9.834534165831E-16
657:	9.829926101436E-16
658:	9.833055450361E-16
659:	9.847213750108E-16
660:	9.865672388495E-16
661:	9.860620123318E-16
662:	9.846926025231E-16
663:	9.810724928163E-16
664:	9.766807034954E-16
665:	9.724233912122E-16
666:	9.669368992989E-16
667:	9.608298674061E-16
668:	9.539836028599E-16
669:	9.467981525363E-16
670:	9.409531260926E-16
671:	9.365729975053E-16
672:	9.313661384357E-16
673:	9.258933091357E-16
674:	9.202152966111E-16
675:	9.152889072949E-16
676:	9.109725280091E-16
677:	9.057934855667E-16
678:	8.972491916866E-16
679:	8.873403730881E-16
680:	8.753382708767E-16
681:	8.647698721579E-16
682:	8.532632935572E-16
683:	8.427724055800E-16
684:	8.309463166260E-16
685:	8.187121741237E-16
686:	8.064586821753E-16
687:	7.947807504269E-16
688:	7.853857101819E-16
689:	7.772309317751E-16
690:	7.679702709082E-16
691:	7.585462063340E-16
692:	7.504348765568E-16
693:	7.436863143235E-16
694:	7.388918929738E-16
695:	7.369098652374E-16
696:	7.354548876539E-16
697:	7.353614991328E-16
698:	7.339468139090E-16
699:	7.327403526281E-16
700:	7.314773798324E-16
701:	7.306511214785E-16
702:	7.307569291258E-16
703:	7.298004991887E-16
704:	7.291834268021E-16
705:	7.282852612348E-16
706:	7.262427745265E-16
707:	7.233361534797E-16
708:	7.210646231736E-16
709:	7.222259327118E-16
710:	7.252777727307E-16
711:	7.277325414528E-16
712:	7.291152310729E-16
713:	7.264657076066E-16
714:	7.232256878955E-16
715:	7.214461681396E-16
716:	7.212676993991E-16
717:	7.212026373983E-16
718:	7.214863361335E-16
719:	7.230661926151E-16
720:	7.231018553148E-16
721:	7.258017500660E-16
722:	7.303326268498E-16
723:	7.347767023568E-16
724:	7.395598606131E-16
725:	7.448837515015E-16
726:	7.522952155392E-16
727:	7.615774733680E-16
728:	7.746983991860E-16
729:	7.881024117784E-16
730:	8.004453093779E-16
731:	8.112439181784E-16
732:	8.191759554674E-16
733:	8.253021829009E-16
734:	8.298667536049E-16
735:	8.325565662597E-16
736:	8.304124252151E-16
737:	8.276218870611E-16
738:	8.262374559118E-16
739:	8.269528236969E-16
740:	8.290721923902E-16
741:	8.313335758105E-16
742:	8.354823808252E-16
743:	8.401590528403E-16
744:	8.467498225069E-16
745:	8.529578578328E-16
746:	8.587280841238E-16
747:	8.653196693721E-16
748:	8.734154222749E-16
749:	8.833118495259E-16
750:	8.931054607452E-16
751:	9.021394045946E-16
752:	9.102891312150E-16
753:	9.195851134547E-16
754:	9.287300639005E-16
755:	9.379661328278E-16
756:	9.454479933928E-16
757:	9.539548809059E-16
758:	9.623254484963E-16
759:	9.687271324184E-16
760:	9.733957515035E-16
761:	9.767610515255E-16
762:	9.782222041809E-16
763:	9.790524265056E-16
764:	9.791376366570E-16
765:	9.790688860383E-16
766:	9.804810877322E-16
767:	9.818428042954E-16
768:	9.823426659983E-16
769:	9.827867522694E-16
770:	9.836313041484E-16
771:	9.854688861729E-16
772:	9.866541837746E-16
773:	9.895604330518E-16
774:	9.930660628710E-16
775:	9.975138358425E-16
776:	1.001244720222E-15
777:	1.003731691532E-15
778:	1.002741746809E-15
779:	1.000509416559E-15
780:	9.979117195045E-16
781:	9.925997735827E-16
782:	9.854075546475E-16
783:	9.772311673360E-16
784:	9.695774955788E-16
785:	9.618168157979E-16
786:	9.545140554619E-16
787:	9.481381993767E-16
788:	9.439425102977E-16
789:	9.399633677886E-16
790:	9.367203020311E-16
791:	9.324202269300E-16
792:	9.285846928180E-16
793:	9.264960424887E-16
794:	9.253861977729E-16
795:	9.244930907144E-16
796:	9.224105112480E-16
797:	9.198309301241E-16
798:	9.166754865343E-16
799:	9.152488049866E-16
800:	9.129165446979E-16
801:	9.087588498430E-16
802:	9.036409607111E-16
803:	8.979111560318E-16
804:	8.925743708266E-16
805:	8.857701635218E-16
806:	8.795018852297E-16
807:	8.734531297432E-16
808:	8.662008859089E-16
809:	8.584368031798E-16
810:	8.498457526909E-16
811:	8.414536440754E-16
812:	8.335665468213E-16
813:	8.272516708796E-16
814:	8.204513255218E-16
815:	8.134487886393E-16
816:	8.062685078223E-16
817:	7.979692487052E-16
818:	7.930729551737E-16
819:	7.912013715749E-16
820:	7.905250926988E-16
821:	7.929781943691E-16
822:	7.969721269025E-16
823:	8.023421687373E-16
824:	8.062173785614E-16
825:	8.089274044419E-16
826:	8.104349656855E-16
827:	8.115994660562E-16
828:	8.155382098513E-16
829:	8.200640690425E-16
830:	8.244315666667E-16
831:	8.272559770098E-16
832:	8.290973868493E-16
833:	8.315104677790E-16
834:	8.350931392822E-16
835:	8.396739086314E-16
836:	8.448929827776E-16
837:	8.507345923846E-16
838:	8.572052741936E-16
839:	8.625593448908E-16
840:	8.690886006357E-16
841:	8.749995396431E-16
842:	8.809163904391E-16
843:	8.872006100512E-16
844:	8.926849421123E-16
845:	8.975021162585E-16
846:	9.000966012616E-16
847:	9.038684234265E-16
848:	9.077561214882E-16
849:	9.123255537246E-16
850:	9.169849601199E-16
851:	9.216191948040E-16
852:	9.257736627134E-16
853:	9.317234864567E-16
854:	9.377305569078E-16
855:	9.433172812694E-16
856:	9.482515070465E-16
857:	9.537585173022E-16
858:	9.572436082026E-16
859:	9.610233478096E-16
860:	9.649060076516E-16
861:	9.707952280337E-16
862:	9.777666028702E-16
863:	9.861034295073E-16
864:	9.942185507874E-16
865:	1.000987180485E-15
866:	1.006781705792E-15
867:	1.011422923085E-15
868:	1.016742945478E-15
869:	1.022673696609E-15
870:	1.028140542975E-15
871:	1.032788080677E-15
872:	1.034709878533E-15
873:	1.034782653815E-15
874:	1.032757951376E-15
875:	1.028031875223E-15
876:	1.025350512451E-15
877:	1.023902056723E-15
878:	1.022881545980E-15
879:	1.021159553362E-15
880:	1.018413502277E-15
881:	1.015940888507E-15
882:	1.010967211022E-15
883:	1.006718924922E-15
884:	9.995627802757E-16
885:	9.940387627946E-16
886:	9.887036964032E-16
887:	9.837956775963E-16
888:	9.776679950515E-16
889:	9.722738913187E-16
890:	9.671911516478E-16
891:	9.611843258930E-16
892:	9.559671740494E-16
893:	9.521181743263E-16
894:	9.480980821141E-16
895:	9.447341378793E-16
896:	9.420812216763E-16
897:	9.395443834952E-16
898:	9.345648989432E-16
899:	9.254706757790E-16
900:	9.139335361059E-16
901:	9.005746087379E-16
902:	8.865795686714E-16
903:	8.724897195300E-16
904:	8.576121445598E-16
905:	8.451219344496E-16
906:	8.333706727681E-16
907:	8.238934306844E-16
908:	8.151830192984E-16
909:	8.092017226306E-16
910:	8.023510214771E-16
911:	7.948298706819E-16
912:	7.876376345154E-16
913:	7.794585771836E-16
914:	7.712819393010E-16
915:	7.628571640220E-16
916:	7.525624593614E-16
917:	7.406440207678E-16
918:	7.287657441378E-16
919:	7.181172224068E-16
920:	7.081351371935E-16
921:	7.009818249335E-16
922:	6.982207727356E-16
923:	6.968552673032E-16
924:	6.969153546084E-16
925:	6.979602721659E-16
926:	6.975521408301E-16
927:	6.986234213662E-16
928:	6.987705523135E-16
929:	7.006130832871E-16
930:	7.007709947069E-16
931:	7.028670488859E-16
932:	7.037689070195E-16
933:	7.035731258711E-16
934:	6.990466399307E-16
935:	6.968820616578E-16
936:	6.971684155090E-16
937:	6.975989494818E-16
938:	6.992544071495E-16
939:	6.996971452582E-16
940:	7.014306178571E-16
941:	7.051934626772E-16
942:	7.129842309139E-16
943:	7.217387025510E-16
944:	7.299887534650E-16
945:	7.367082179843E-16
946:	7.452336490721E-16
947:	7.539755207831E-16
948:	7.664620794440E-16
949:	7.788367962675E-16
950:	7.905161342348E-16
951:	7.997159344453E-16
952:	8.083620038393E-16
953:	8.168355385302E-16
954:	8.248688801208E-16
955:	8.319295598171E-16
956:	8.388608570787E-16
957:	8.457862069458E-16
958:	8.526305020524E-16
959:	8.579989965665E-16
960:	8.653397957322E-16
961:	8.716488089330E-16
962:	8.776548953197E-16
963:	8.838932990769E-16
964:	8.888652067372E-16
965:	8.916146861270E-16
966:	8.936746727336E-16
967:	8.959059655053E-16
968:	8.999571371747E-16
969:	9.060225025198E-16
970:	9.129552314096E-16
971:	9.204349604345E-16
972:	9.267418286518E-16
973:	9.319890069845E-16
974:	9.362252465356E-16
975:	9.397369052540E-16
976:	9.429646965241E-16
977:	9.456280399701E-16
978:	9.478112603789E-16
979:	9.485556597565E-16
980:	9.499330088044E-16
981:	9.509516396024E-16
982:	9.519688093274E-16
983:	9.534815023063E-16
984:	9.549682072304E-16
985:	9.564109483197E-16
986:	9.562823632242E-16
987:	9.535247949625E-16
988:	9.507195859419E-16
989:	9.470901973083E-16
990:	9.416837660546E-16
991:	9.361563331515E-16
992:	9.311104594570E-16
993:	9.262706036793E-16
994:	9.231496076456E-16
995:	9.218422094980E-16
996:	9.210034372055E-16
997:	9.199377223387E-16
998:	9.181436532704E-16
999:	9.166217643605E-16
1000:	9.143183240467E-16
1001:	9.134372841335E-16
1002:	9.119986673936E-16
1003:	9.113728277100E-16
1004:	9.086320520168E-16
1005:	9.066101669948E-16
1006:	9.057842795766E-16
1007:	9.048276897750E-16
1008:	9.021828601602E-16
1009:	9.007674502363E-16
1010:	9.019093749629E-16
1011:	9.057200831270E-16
1012:	9.109688518913E-16
1013:	9.158580574102E-16
1014:	9.186298107411E-16
1015:	9.187882076645E-16
1016:	9.177764322692E-16
1017:	9.155612884898E-16
1018:	9.129495754530E-16
1019:	9.091145819188E-16
1020:	9.032974210602E-16
1021:	8.959849573145E-16
1022:	8.873030936717E-16
1023:	8.780549316492E-16
1024:	8.689439328331E-16
1025:	8.605273659636E-16
1026:	8.520248414375E-16
1027:	8.457413625390E-16
1028:	8.404125629037E-16
1029:	8.365198036156E-16
1030:	8.354214732846E-16
1031:	8.360403786056E-16
1032:	8.371130631620E-16
1033:	8.367345054594E-16
1034:	8.349782395544E-16
1035:	8.315559189407E-16
1036:	8.289331819279E-16
1037:	8.274686063722E-16
1038:	8.260738809099E-16
1039:	8.250436828780E-16
1040:	8.233083767980E-16
1041:	8.217048668320E-16
1042:	8.208280544056E-16
1043:	8.206810674277E-16
1044:	8.213682990079E-16
1045:	8.196031386111E-16
1046:	8.182965401181E-16
1047:	8.164830033803E-16
1048:	8.158679748513E-16
1049:	8.153033001244E-16
1050:	8.138026419863E-16
1051:	8.125797008228E-16
1052:	8.135852358565E-16
1053:	8.142498375512E-16
1054:	8.139312321023E-16
1055:	8.126018791602E-16
1056:	8.089585792470E-16
1057:	8.048881549553E-16
1058:	8.029507261861E-16
1059:	8.020628672171E-16
1060:	8.040590866788E-16
1061:	8.102633664930E-16
1062:	8.182437637415E-16
1063:	8.267314068555E-16
1064:	8.336141866732E-16
1065:	8.420822959298E-16
1066:	8.521201245262E-16
1067:	8.639103665313E-16
1068:	8.742678541896E-16
1069:	8.823060148320E-16
1070:	8.878321597838E-16
